file_name,group,label,bbox_x_center,bbox_y_center,bbox_width,bbox_height,category,revised,path
revf1__03__03_20010101 (4034).txt,val,6,0.205,0.6658,0.2018,0.2246,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__03__03_20010101 (4034)
revf1__03__03_20010101 (4044).txt,val,6,0.6071,0.6234,0.128,0.1335,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__03__03_20010101 (4044)
revf1__03__03_20010101 (4054).txt,val,6,0.5661,0.6498,0.2824,0.2263,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__03__03_20010101 (4054)
revf1__03__03_20010101 (4094).txt,val,6,0.242,0.4996,0.0668,0.1013,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__03__03_20010101 (4094)
revf1__03__03_20010101 (4123).txt,val,6,0.8778,0.623,0.0907,0.0727,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__03__03_20010101 (4123)
revf1__03__03_20010101 (4133).txt,val,6,0.4926,0.5194,0.109,0.2013,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__03__03_20010101 (4133)
revf1__03__03_20010101 (4187).txt,val,6,0.6711,0.5774,0.121,0.1499,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__03__03_20010101 (4187)
revf1__03__03_20010101 (4207).txt,val,6,0.191,0.5022,0.0959,0.1066,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__03__03_20010101 (4207)
revf1__03__03_20010101 (4237).txt,val,6,0.8264,0.6535,0.1449,0.1584,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__03__03_20010101 (4237)
revf1__03__03_20010101 (4247).txt,val,6,0.5356,0.8804,0.2135,0.1556,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__03__03_20010101 (4247)
revf1__03__03_20010101 (4277).txt,val,6,0.9353,0.7004,0.1292,0.1241,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__03__03_20010101 (4277)
revf1__03__03_20010101 (4297).txt,val,6,0.0931,0.6468,0.1862,0.2528,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__03__03_20010101 (4297)
revf1__03__03_20010101 (4307).txt,val,6,0.7979,0.7891,0.3746,0.3382,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__03__03_20010101 (4307)
revf1__03__03_20010101 (4317).txt,val,6,0.6866,0.5741,0.0649,0.0641,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__03__03_20010101 (4317)
revf1__03__03_20010101 (4347).txt,val,6,0.9128,0.5611,0.1743,0.2017,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__03__03_20010101 (4347)
revf1__03__03_20010101 (4377).txt,val,6,0.0638,0.6736,0.1277,0.25,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__03__03_20010101 (4377)
revf1__03__03_20010101 (4407).txt,val,6,0.923,0.8431,0.1537,0.2312,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__03__03_20010101 (4407)
revf1__03__03_20010101 (4427).txt,val,6,0.2303,0.5629,0.1329,0.1217,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__03__03_20010101 (4427)
revf1__03__03_20010101 (4437).txt,val,6,0.83,0.8757,0.3397,0.1658,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__03__03_20010101 (4437)
revf1__03__03_20010101 (4456).txt,val,6,0.8475,0.8664,0.3048,0.1838,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__03__03_20010101 (4456)
revf1__03__03_20010101 (4476).txt,val,6,0.2602,0.5947,0.1387,0.1266,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__03__03_20010101 (4476)
revf1__03__03_20010101 (4486).txt,val,6,0.17,0.753,0.2009,0.1654,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__03__03_20010101 (4486)
revf1__03__03_20010101 (4506).txt,val,6,0.933,0.8828,0.1338,0.1515,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__03__03_20010101 (4506)
revf1__03__03_20010101 (4526).txt,val,6,0.8774,0.6053,0.1213,0.1168,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__03__03_20010101 (4526)
revf1__04__04_20010101 (4566).txt,val,6,0.8461,0.5972,0.0778,0.1013,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__04__04_20010101 (4566)
revf1__04__04_20010101 (4596).txt,val,6,0.4562,0.5712,0.0545,0.0625,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__04__04_20010101 (4596)
revf1__04__04_20010101 (4636).txt,val,6,0.4238,0.5122,0.102,0.1299,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__04__04_20010101 (4636)
revf1__04__04_20010101 (4691).txt,val,6,0.9552,0.7242,0.0895,0.196,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__04__04_20010101 (4691)
revf1__04__04_20010101 (4727).txt,val,6,0.8656,0.8427,0.2686,0.2312,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__04__04_20010101 (4727)
revf1__04__04_20010101 (4781).txt,val,6,0.5542,0.5498,0.1072,0.1331,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__04__04_20010101 (4781)
revf1__04__04_20010101 (4953).txt,val,6,0.0938,0.5354,0.1213,0.1217,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__04__04_20010101 (4953)
revf1__04__04_20010101 (4983).txt,val,6,0.4102,0.6817,0.1838,0.1952,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__04__04_20010101 (4983)
revf1__04__04_20010101 (5003).txt,val,6,0.9122,0.6189,0.1479,0.1879,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__04__04_20010101 (5003)
revf1__04__04_20010101 (5013).txt,val,6,0.8032,0.7332,0.1063,0.2361,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__04__04_20010101 (5013)
revf1__04__04_20010101 (5023).txt,val,6,0.703,0.6772,0.1856,0.1699,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__04__04_20010101 (5023)
revf1__04__04_20010101 (5138).txt,val,6,0.2088,0.4397,0.0665,0.1066,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__04__04_20010101 (5138)
revf1__04__04_20010101 (5188).txt,val,6,0.3556,0.5898,0.1838,0.1674,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__04__04_20010101 (5188)
revf1__04__04_20010101 (5228).txt,val,6,0.5967,0.6011,0.0999,0.1017,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__04__04_20010101 (5228)
revf1__04__04_20010101 (5248).txt,val,6,0.0716,0.8188,0.1433,0.2781,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__04__04_20010101 (5248)
revf1__04__04_20010101 (5258).txt,val,6,0.6099,0.668,0.2236,0.1809,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__04__04_20010101 (5258)
revf1__04__04_20010101 (5348).txt,val,6,0.6669,0.5802,0.1023,0.1196,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__04__04_20010101 (5348)
revf1__04__04_20010101 (5358).txt,val,6,0.7672,0.5247,0.1001,0.1221,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__04__04_20010101 (5358)
revf1__04__04_20010101 (5368).txt,val,6,0.1912,0.4151,0.0855,0.1303,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__04__04_20010101 (5368)
revf1__04__04_20010101 (5398).txt,val,6,0.1058,0.6617,0.2117,0.272,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__04__04_20010101 (5398)
revf1__04__04_20010101 (5408).txt,val,6,0.4087,0.4946,0.0885,0.0629,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__04__04_20010101 (5408)
revf1__04__04_20010101 (5418).txt,val,6,0.3846,0.7473,0.2227,0.2022,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__04__04_20010101 (5418)
revf1__04__04_20010101 (5437).txt,val,6,0.4758,0.5346,0.1133,0.1127,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__04__04_20010101 (5437)
revf1__04__04_20010101 (5467).txt,val,6,0.9227,0.893,0.1544,0.1315,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__04__04_20010101 (5467)
revf1__04__04_20010101 (5477).txt,val,6,0.2016,0.5724,0.0839,0.1017,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__04__04_20010101 (5477)
revf1__04__04_20010101 (5487).txt,val,6,0.3899,0.6748,0.2352,0.205,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__04__04_20010101 (5487)
revf1__04__04_20010101 (5517).txt,val,6,0.6404,0.5267,0.1332,0.1098,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__04__04_20010101 (5517)
revf1__04__04_20010101 (5537).txt,val,6,0.4101,0.5476,0.1041,0.0895,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__04__04_20010101 (5537)
revf1__04__04_20010101 (5547).txt,val,6,0.4777,0.481,0.0542,0.0747,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__04__04_20010101 (5547)
revf1__04__04_20010101 (5587).txt,val,6,0.4033,0.4813,0.0604,0.0723,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__04__04_20010101 (5587)
revf1__04__04_20010101 (5597).txt,val,6,0.5729,0.5772,0.1446,0.1683,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__04__04_20010101 (5597)
revf1__04__04_20010101 (5607).txt,val,6,0.374,0.4898,0.1262,0.1421,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__04__04_20010101 (5607)
revf1__04__04_20010101 (5647).txt,val,6,0.0914,0.8882,0.1829,0.1409,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__04__04_20010101 (5647)
revf1__04__04_20010101 (5684).txt,val,6,0.311,0.7883,0.2359,0.241,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__04__04_20010101 (5684)
revf1__04__04_20010101 (5694).txt,val,6,0.5082,0.6656,0.2003,0.1638,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__04__04_20010101 (5694)
revf1__04__04_20010101 (5703).txt,val,6,0.1316,0.6416,0.1786,0.2017,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__04__04_20010101 (5703)
revf1__04__04_20010101 (5733).txt,val,6,0.8427,0.6602,0.1041,0.1613,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__04__04_20010101 (5733)
revf1__04__04_20010101 (5743).txt,val,6,0.6236,0.521,0.0989,0.1049,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__04__04_20010101 (5743)
revf1__04__04_20010101 (5783).txt,val,6,0.1079,0.4041,0.1271,0.1384,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__04__04_20010101 (5783)
revf1__04__04_20010101 (5813).txt,val,6,0.4125,0.6196,0.1106,0.1143,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__04__04_20010101 (5813)
revf1__04__04_20010101 (5843).txt,val,6,0.299,0.4254,0.1145,0.1352,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__04__04_20010101 (5843)
revf1__04__04_20010101 (5873).txt,val,6,0.1256,0.627,0.2212,0.2026,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__04__04_20010101 (5873)
revf1__04__04_20010101 (5883).txt,val,6,0.266,0.7406,0.2938,0.2197,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__04__04_20010101 (5883)
revf1__04__04_20010101 (5952).txt,val,6,0.3696,0.572,0.1363,0.1564,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__04__04_20010101 (5952)
revf1__04__04_20010101 (5962).txt,val,6,0.9,0.6858,0.1997,0.1674,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__04__04_20010101 (5962)
revf1__04__04_20010101 (5972).txt,val,6,0.7186,0.5078,0.1243,0.2173,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__04__04_20010101 (5972)
revf1__04__04_20010101 (6002).txt,val,6,0.8096,0.6733,0.1893,0.2111,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__04__04_20010101 (6002)
revf1__05__05_20010101 (6059).txt,val,6,0.7597,0.164,0.1234,0.1968,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__05__05_20010101 (6059)
revf1__05__05_20010101 (6078).txt,val,6,0.6718,0.6575,0.1554,0.1421,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__05__05_20010101 (6078)
revf1__05__05_20010101 (6098).txt,val,6,0.8853,0.5092,0.0816,0.1947,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__05__05_20010101 (6098)
revf1__05__05_20010101 (6158).txt,val,6,0.0436,0.4194,0.0871,0.1591,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__05__05_20010101 (6158)
revf1__05__05_20010101 (6178).txt,val,6,0.3475,0.5846,0.113,0.1722,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__05__05_20010101 (6178)
revf1__05__05_20010101 (6188).txt,val,6,0.6378,0.5154,0.0727,0.1385,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__05__05_20010101 (6188)
revf1__05__05_20010101 (6277).txt,val,6,0.5789,0.8926,0.2687,0.2145,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__05__05_20010101 (6277)
revf1__05__05_20010101 (6336).txt,val,6,0.1758,0.5692,0.1703,0.125,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__05__05_20010101 (6336)
revf1__05__05_20010101 (6376).txt,val,6,0.4015,0.9072,0.1606,0.1706,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__05__05_20010101 (6376)
revf1__05__05_20010101 (6386).txt,val,6,0.2031,0.8711,0.0918,0.1037,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__05__05_20010101 (6386)
revf1__05__05_20010101 (6395).txt,val,6,0.7463,0.8904,0.1245,0.2175,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__05__05_20010101 (6395)
revf1__05__05_20010101 (6423).txt,val,6,0.6498,0.8794,0.1337,0.2409,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__05__05_20010101 (6423)
revf1__05__05_20010101 (6545).txt,val,6,0.3078,0.8544,0.1206,0.2617,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__05__05_20010101 (6545)
revf1__05__05_20010101 (6593).txt,val,6,0.5544,0.944,0.2329,0.1104,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__05__05_20010101 (6593)
revf1__05__05_20010101 (6603).txt,val,6,0.7876,0.522,0.1875,0.2489,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__05__05_20010101 (6603)
revf1__05__05_20010101 (6613).txt,val,6,0.4748,0.9068,0.2788,0.1847,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__05__05_20010101 (6613)
revf1__05__05_20010101 (6623).txt,val,6,0.5442,0.9078,0.1831,0.1813,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__05__05_20010101 (6623)
revf1__05__05_20010101 (6653).txt,val,6,0.6919,0.8942,0.1523,0.2088,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__05__05_20010101 (6653)
revf1__05__05_20010101 (6663).txt,val,6,0.6322,0.859,0.289,0.2443,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__05__05_20010101 (6663)
revf1__05__05_20010101 (6711).txt,val,6,0.6166,0.8844,0.1113,0.2295,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__05__05_20010101 (6711)
revf1__05__05_20010101 (6731).txt,val,6,0.1258,0.878,0.2495,0.2409,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__05__05_20010101 (6731)
revf1__05__05_20010101 (6751).txt,val,6,0.7284,0.9102,0.1933,0.178,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__05__05_20010101 (6751)
revf1__05__05_20010101 (6759).txt,val,6,0.2131,0.8838,0.3784,0.2295,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__05__05_20010101 (6759)
revf1__05__05_20010101 (6769).txt,val,6,0.8601,0.6722,0.0454,0.1131,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__05__05_20010101 (6769)
revf1__05__05_20010101 (6779).txt,val,6,0.5456,0.4474,0.101,0.2362,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__05__05_20010101 (6779)
revf1__05__05_20010101 (6836).txt,val,6,0.64,0.5806,0.0859,0.1117,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__05__05_20010101 (6836)
revf1__05__05_20010101 (6845).txt,val,6,0.67,0.8724,0.1977,0.2536,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__05__05_20010101 (6845)
revf1__05__05_20010101 (6875).txt,val,6,0.331,0.6254,0.6611,0.7463,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__05__05_20010101 (6875)
revf1__05__05_20010101 (6883).txt,val,6,0.849,0.5869,0.1542,0.1204,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__05__05_20010101 (6883)
revf1__05__05_20010101 (6980).txt,val,6,0.5421,0.8851,0.142,0.2282,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__05__05_20010101 (6980)
revf1__05__05_20010101 (7010).txt,val,6,0.854,0.8416,0.1777,0.2764,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__05__05_20010101 (7010)
revf1__05__05_20010101 (7028).txt,val,6,0.8017,0.9046,0.3154,0.1894,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__05__05_20010101 (7028)
revf1__05__05_20010101 (7037).txt,val,6,0.7597,0.9018,0.2392,0.1947,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__05__05_20010101 (7037)
revf1__05__05_20010101 (7047).txt,val,6,0.3461,0.609,0.1757,0.2744,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__05__05_20010101 (7047)
revf1__05__05_20010101 (7093).txt,val,6,0.5063,0.8544,0.1308,0.2898,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__05__05_20010101 (7093)
revf1__05__05_20010101 (7103).txt,val,6,0.1318,0.696,0.0908,0.1231,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__05__05_20010101 (7103)
revf1__05__05_20010101 (7112).txt,val,6,0.4674,0.6133,0.1079,0.1291,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__05__05_20010101 (7112)
revf1__05__05_20010101 (7121).txt,val,6,0.1448,0.599,0.104,0.1298,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__05__05_20010101 (7121)
revf1__05__05_20010101 (7160).txt,val,6,0.6166,0.8684,0.332,0.2255,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__05__05_20010101 (7160)
revf1__05__05_20010101 (7170).txt,val,6,0.8639,0.862,0.2358,0.2744,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__05__05_20010101 (7170)
revf1__05__05_20010101 (7199).txt,val,6,0.7892,0.836,0.4145,0.3253,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__05__05_20010101 (7199)
revf1__05__05_20010101 (7209).txt,val,6,0.9575,0.8382,0.085,0.3219,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__05__05_20010101 (7209)
revf1__05__05_20010101 (7219).txt,val,6,0.8332,0.85,0.1674,0.1954,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__05__05_20010101 (7219)
revf1__05__05_20010101 (7239).txt,val,6,0.5828,0.8748,0.1499,0.2489,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__05__05_20010101 (7239)
revf1__05__05_20010101 (7287).txt,val,6,0.0578,0.8794,0.1157,0.2382,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__05__05_20010101 (7287)
revf1__05__05_20010101 (7306).txt,val,6,0.5396,0.5257,0.0469,0.0542,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__05__05_20010101 (7306)
revf1__05__05_20010101 (7316).txt,val,6,0.6464,0.8168,0.291,0.2188,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__05__05_20010101 (7316)
revf1__05__05_20010101 (7354).txt,val,6,0.5264,0.5042,0.1289,0.1171,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__05__05_20010101 (7354)
revf1__05__05_20010101 (7364).txt,val,6,0.4152,0.8383,0.187,0.3206,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__05__05_20010101 (7364)
revf1__05__05_20010101 (7403).txt,val,6,0.2276,0.9123,0.3125,0.174,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__05__05_20010101 (7403)
revf1__05__05_20010101 (7413).txt,val,6,0.4706,0.8874,0.1484,0.2235,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__05__05_20010101 (7413)
revf1__05__05_20010101 (7443).txt,val,6,0.9728,0.5133,0.0503,0.0964,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__05__05_20010101 (7443)
revf1__05__05_20010101 (7517).txt,val,6,0.4831,0.2332,0.0688,0.0917,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__05__05_20010101 (7517)
revf1__05__05_20010101 (7526).txt,val,6,0.86,0.6134,0.102,0.0957,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__05__05_20010101 (7526)
revf1__06__06_20010101 (7566).txt,val,6,0.4298,0.4996,0.142,0.1171,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__06__06_20010101 (7566)
revf1__06__06_20010101 (7594).txt,val,6,0.8858,0.5956,0.0801,0.1017,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__06__06_20010101 (7594)
revf1__06__06_20010101 (7604).txt,val,6,0.7778,0.8748,0.1728,0.2489,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__06__06_20010101 (7604)
revf1__06__06_20010101 (7624).txt,val,6,0.8439,0.8774,0.1596,0.2369,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__06__06_20010101 (7624)
revf1__06__06_20010101 (7662).txt,val,6,0.4877,0.7904,0.1816,0.2744,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__06__06_20010101 (7662)
revf1__06__06_20010101 (7690).txt,val,6,0.8878,0.6776,0.2241,0.6432,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__06__06_20010101 (7690)
revf1__06__06_20010101 (7738).txt,val,6,0.6227,0.8754,0.3159,0.2463,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__06__06_20010101 (7738)
revf1__06__06_20010101 (7748).txt,val,6,0.288,0.8898,0.2988,0.2175,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__06__06_20010101 (7748)
revf1__06__06_20010101 (7795).txt,val,6,0.8173,0.6746,0.1474,0.1834,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__06__06_20010101 (7795)
revf1__06__06_20010101 (7825).txt,val,6,0.2489,0.7744,0.1894,0.1874,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__06__06_20010101 (7825)
revf1__06__06_20010101 (7864).txt,val,6,0.1,0.8904,0.1435,0.2175,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__06__06_20010101 (7864)
revf1__06__06_20010101 (7884).txt,val,6,0.6186,0.8801,0.1894,0.2088,Oryctolagus cuniculus,not_human,donanet\images\val\revf1__06__06_20010101 (7884)
